nbhd_code,PM25_1998,PM25_1999,PM25_2000,PM25_2001,PM25_2002,PM25_2003,PM25_2004,PM25_2005,PM25_2006,PM25_2007,PM25_2008,PM25_2009,PM25_2010,PM25_2011,PM25_2012,PM25_2013,PM25_2014,PM25_2015,PMTREND
detroit_104,15.75699301,18.24300699,16.48601399,15.48601399,17.71503497,15.24300699,13.75699301,16.00699301,12.71503497,12.71503497,11.71503497,11.48601399,11.24300699,13.48601399,12.24300699,11.71503497,12.71503497,14.04195804,-3.096624738
detroit_112,15.90778098,18.17291066,16.17291066,15.17291066,17.90778098,15.17291066,13.98847262,16.05763689,12.90778098,12.98847262,11.90778098,11.81556196,11.14985591,13.81556196,12.14985591,11.90778098,12.90778098,14.14985591,-2.949295596
detroit_113,16,18.91794872,16.91794872,15.91794872,18,15.91794872,14,16.12307692,13,13,12,12,11.91794872,14,12.91794872,12,13,14.91794872,-2.997592019
detroit_117,15.42105263,18.048583,16.19433198,15.19433198,17.42105263,15.048583,14,16,12.42105263,13,11.42105263,11.25910931,11,13.25910931,12,11.42105263,12.42105263,14,-3.079680626
detroit_190,16.18695652,18.5,16.84347826,15.84347826,17.84347826,15.5,14.34347826,16.34347826,12.84347826,13,11.84347826,11.84347826,11.34347826,13.84347826,12.34347826,11.84347826,12.84347826,14.34347826,-3.205635572
detroit_101,16.01913394,18.49949648,16.1470292,15.13897281,17.1470292,15.01913394,13.95166163,16.01913394,12.3917422,12.88016113,11.13897281,11.13897281,11.0715005,13.13897281,12.13897281,11.13897281,12.1470292,14.01913394,-3.295285783
detroit_055,16,19,16.52953586,15.52953586,18,15,14,16,13,13,12,11.05907173,11,14,12,11.52953586,12.52953586,14,-3.360025778
detroit_208,15.16931217,18.16931217,16.08465608,15.16931217,17.16931217,15.08465608,13.70634921,15.79100529,12.16931217,12.16931217,11.16931217,11.16931217,11,13.16931217,12,11.16931217,12.16931217,13.70634921,-3.145254202
detroit_056,15.80572597,18.80572597,16.40695297,15.80572597,17.80572597,15.40695297,14,16.40695297,12.80572597,12.80572597,11.80572597,11.80572597,11,13.80572597,12,11.80572597,12.80572597,14,-3.240454077
atlanta_120,19.24066468,15.58840553,14.40767364,13.65347274,15.660941,13.75756161,14.00914862,14.9512696,14.58877894,14.55087752,9.441934279,9.599234503,10.68511949,11.46975355,9.637135922,9.718166542,9.660941001,9.943054518,-4.643528357
atlanta_018,19.22688461,15.56404001,14.48621615,13.50182971,15.50182971,13.95657477,14.18980239,15.23835082,14.89436448,14.96242986,9.470602586,9.717492071,10.89143694,11.45694072,9.845572091,9.87191998,9.849475482,10.044889,-4.535333064
atlanta_001,19.45841393,16.02321083,14.82688588,13.88491296,16.02321083,14.16924565,14.57350097,15.57350097,14.88491296,15.31528046,9.649903288,9.853965184,11.19245648,11.64990329,9.853965184,10.03094778,9.707930368,10.19245648,-4.747920546
atlanta_013,19.53372781,16.14201183,14.48639053,13.48639053,15.46272189,14.07100592,14.07100592,15.46272189,14.46272189,15.01420118,9.391715976,10.01420118,11.07100592,11.48639053,10.07100592,10.07100592,9.731360947,10.07100592,-4.610194122
atlanta_105,20.28150036,16.38164603,14.78732702,13.65549891,15.56263656,14.15549891,14.15549891,15.34923525,14.35797524,14.84522942,9.845229425,9.845229425,10.91187181,11.78732702,9.958120903,9.845229425,9.911871814,10.18572469,-4.828199306
atlanta_108,20.60780111,16.97085298,15.11615945,13.91984569,15.91984569,14.31547364,14.16030862,15.56150879,14.83283326,15.00685812,9.935276468,9.979425632,10.97942563,11.93527647,10.07158165,9.979425632,9.935276468,10.18088298,-5.043573231
atlanta_008,19.17033604,16.29432213,14.29432213,13.05561993,15,13.34530707,13.48783314,15,14,14,9.05561993,9.170336037,10.56199305,11.29432213,10,9.561993048,9.294322132,10,-4.626240812
atlanta_077,19,16.52857143,14.52857143,13,15,13.52857143,14,15,14,14,9,9,11,11.52857143,10,10,9.528571429,10,-4.559486953
atlanta_083,19,16,14,13,15,13.47260274,13.47260274,15,14,14,9,9,10.46347032,11,10,9.46347032,9,10,-4.617149912
atlanta_089,20.32150313,17.17745303,14.95059151,13.63465553,15.46833681,14.08281141,14.04940849,15.26026444,14.26026444,14.29088379,9.468336813,9.972860125,11.03340292,11.9756437,10.03340292,10.03340292,10.03340292,10.03340292,-4.913350757
atlanta_084,19.82753404,16.85779123,14.96974281,13.6172466,15.36686838,14.05068079,14.05068079,15.08093797,14.08093797,14.36686838,9.366868381,9.776853253,10.96974281,11.62329803,9.969742814,9.969742814,9.776853253,10,-4.869853509
atlanta_020,19,16,14,13,15,13.36486486,13.36486486,15,14,14,9,9,10,11,10,9,9,10,-4.699467269
atlanta_081,18.20537428,16,14,13,15,13,13.20537428,15,14,14,9,9,10,11,9.20537428,9,9,10,-4.615677163
atlanta_082,18.72254335,16,14,13,15,13,13.2283237,15,14,14,9,9,10,11,9.722543353,9,9,10,-4.648884196
atlanta_038,18.13688213,16,14,13,15,13,13.13688213,15,14,14,9,9,10,11,9.288973384,9,9,10,-4.590636735
atlanta_037,18.86096257,16.03208556,14.03208556,13,15,13.03208556,13.86096257,15,14,14,9,9.032085561,10.03208556,11.03208556,10,9.032085561,9.032085561,10,-4.669679862
atlanta_055,19.53089888,16.62640449,14.81601124,13.26825843,15,13.99438202,13.99438202,15,14,14,9,9.816011236,10.92134831,11.35814607,9.994382022,9.921348315,9.626404494,10,-4.745596643
atlanta_025,19,16,14,13,15,13.92393509,13.92393509,15,14,14,9,9.605476673,10.72210953,11,10,9.722109533,9.568965517,10,-4.500342253
atlanta_104,19,15.95287958,14,13,15,13.75,13.95287958,15,14,14,9,9.952879581,10.95287958,11,9.952879581,9.952879581,9.640052356,10,-4.410765133
atlanta_118,19.30533236,16.18042367,14.47041636,13.20964207,15.20964207,13.94448503,13.97078159,15.0146092,14.20964207,14.76406136,9.470416362,9.970781592,10.97078159,11.47041636,9.970781592,9.970781592,9.790357925,10,-4.527466132
atlanta_026,20.26487252,17.0927762,15.17705382,13.91572238,15.74645892,14.40793201,14.17705382,15.74645892,14.74645892,15.06161473,10,10.11543909,11.11543909,12,10.17705382,10.11543909,10,10.2223796,-4.933315208
atlanta_024,19,16,14,13,15,14,14,15,14,14.07048458,9,10,11,11,10,10,9.070484581,10,-4.508485518
atlanta_101,19,16,14,13,15,14,14,15,14,14.43069307,9,10,11,11,10,10,9.841584158,10,-4.385402937
